Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
638,00:00:26.610,8.079546540519877,6.090345470183486,3.5931049311926606,14.555189220183486
639,00:00:26.652,8.16543625764526,6.25770498853211,3.643097763761468,14.595506020642201
640,00:00:26.693,8.082688264525993,6.54709002293578,3.5727494266055047,14.128225344036696
641,00:00:26.735,6.865538990825688,5.505698107798165,2.9679615825688073,12.122957282110091
642,00:00:26.777,5.583894782110092,4.647183199541284,2.265374139908257,9.839127006880734
643,00:00:26.818,4.565259461009174,4.144495412844036,1.6603354357798166,7.8909475344036695
644,00:00:26.860,3.9084002293577984,3.4435923165137616,1.3510607798165137,6.930547591743119
645,00:00:26.902,3.505339736238532,2.9091528096330275,1.4616900802752293,6.14517631880734
646,00:00:26.944,2.7439793577981653,2.359625860091743,1.0186353211009174,4.853676892201835
647,00:00:26.985,2.208763379204893,1.962729357798165,0.7529744839449541,3.9105862958715596
648,00:00:27.027,2.1662246750764527,1.6523795871559632,0.8361166857798165,4.010177752293578
649,00:00:27.069,3.778299407492355,3.6672878440366974,1.2299311926605505,6.437679185779817
650,00:00:27.110,67.52769017584099,56.173881880733944,59.450974770642205,86.95821387614679
651,00:00:27.152,5.920895451070336,6.054400802752293,2.9568520642201834,8.751433486238533
652,00:00:27.194,2.9437117737003056,3.4774584288990824,1.036553899082569,4.317122993119266
653,00:00:27.236,2.598146024464832,3.0285622133027523,0.9853426032110092,3.780533256880734
654,00:00:27.277,2.0897004013761467,2.390374139908257,0.8431049311926605,3.035622133027523
655,00:00:27.319,4.224424216360856,6.061317373853211,0.8060493119266054,5.805905963302752
656,00:00:27.361,3.192087155963303,3.978712729357798,0.8690151949541285,4.728533543577981
657,00:00:27.402,5.559680810397555,6.536840596330276,1.4535192087155964,8.68868262614679
658,00:00:27.444,2.7630805619266057,3.103497706422018,0.6912270642201835,4.4945169151376145
659,00:00:27.486,5.843284116972478,6.646143922018348,1.3438933486238531,9.539815080275229
660,00:00:27.527,4.035717698776758,4.40994122706422,1.2620054472477065,6.435206422018348
661,00:00:27.569,3.508672591743119,3.911840596330275,0.9516556766055045,5.662521502293578
662,00:00:27.611,2.596031632262997,2.80436496559633,0.7188933486238532,4.264836582568807
663,00:00:27.653,2.5266270068807337,2.713661123853211,0.5788417431192661,4.287378153669724
664,00:00:27.694,2.8402260129969417,3.268706995412844,0.5315366972477065,4.720434346330276
665,00:00:27.736,2.563073394495413,2.942015481651376,0.6800100344036697,4.067194667431193
666,00:00:27.778,1.9454319571865444,2.2843678325688073,0.535980504587156,3.01594753440367
667,00:00:27.819,2.099077790519878,2.3351849197247705,0.611740252293578,3.3503081995412844
668,00:00:27.861,2.383995126146789,2.4601490825688073,0.6858156536697247,4.006020642201835
669,00:00:27.903,2.492760894495413,2.1943090596330275,1.185493119266055,4.098480504587156
670,00:00:27.945,2.3359494457186543,2.3162629013761467,0.9667789564220184,3.724806479357798
671,00:00:27.986,1.9627054663608565,2.1436353211009176,0.6296229931192661,3.1148580848623855
672,00:00:28.028,2.9270713876146783,3.151770355504587,0.8268348623853211,4.8026089449541285
673,00:00:28.070,2.1695097477064222,2.4964879587155964,0.6457855504587156,3.366255733944954
674,00:00:28.111,3.984900611620795,4.768312786697248,0.7797448394495413,6.406644208715596
675,00:00:28.153,3.1421182148318043,3.3305619266055047,0.8891556766055045,5.206637041284404
676,00:00:28.195,4.313109231651377,5.53863245412844,0.6220255160550459,6.7786697247706424
677,00:00:28.237,4.50886372324159,4.666463589449541,1.5356579701834863,7.324469610091743
678,00:00:28.278,5.799455275229358,6.939686066513762,1.2006522362385321,9.25802752293578
679,00:00:28.320,3.425100344036698,4.260966169724771,0.7282110091743119,5.286123853211009
680,00:00:28.362,5.729584766819571,6.770319667431193,1.0191012041284404,9.399333428899082
681,00:00:28.403,2.7051199350152904,3.5908113532110093,0.49294008027522934,4.031608371559633
682,00:00:28.445,3.591265290519878,4.251756020642202,0.5051605504587156,6.016879300458716
683,00:00:28.487,2.981340787461774,3.437249139908257,0.6825903096330275,4.824182912844036
684,00:00:28.528,16.293446578746174,23.7869122706422,2.911231364678899,22.18219610091743
685,00:00:28.570,9.945491685779816,9.821996846330276,4.483264048165138,15.531214162844037
686,00:00:28.612,8.397887996941897,7.154350630733945,5.963231077981652,12.076082282110091
687,00:00:28.654,7.439901089449541,7.097190366972477,5.032002580275229,10.190510321100918
688,00:00:28.695,6.036697247706424,4.521394782110092,5.228856077981652,8.359840883027523
689,00:00:28.737,6.513080561926606,5.709288990825688,5.287521502293578,8.542431192660551
690,00:00:28.779,6.667777618501529,6.153168004587156,4.7265625,9.123602350917432
691,00:00:28.820,7.003547878440366,7.175924598623853,5.5625716743119265,8.27214736238532
692,00:00:28.862,7.387949159021407,7.128870412844036,6.453913417431193,8.58106364678899
693,00:00:28.904,7.062607511467891,7.056622706422019,6.531429185779817,7.599770642201835
694,00:00:28.946,6.386587347094802,5.47330131880734,6.1405533256880735,7.545907396788991
695,00:00:28.987,6.133445623088686,5.323394495412844,5.89399369266055,7.18294868119266
696,00:00:29.029,3.163596616972477,2.9247778096330275,2.243513474770642,4.322498566513762
697,00:00:29.071,2.1088732798165135,2.391234231651376,1.1278669724770642,2.807518635321101
698,00:00:29.112,2.5652116781345566,2.5332927178899083,1.6190151949541285,3.543327121559633
699,00:00:29.154,1.9632191322629968,2.260643635321101,0.8680475917431193,2.7609661697247705
700,00:00:29.196,1.8941848241590213,1.8259389334862386,1.1271860665137614,2.7294294724770642
701,00:00:29.238,2.5099746750764527,2.512184633027523,1.5006450688073394,3.5170943233944953
702,00:00:29.279,2.0081589258409784,2.1823752866972477,0.961295871559633,2.880805619266055
703,00:00:29.321,2.57157874617737,2.3087370986238533,1.8619194380733946,3.544079701834862
704,00:00:29.363,2.7979262232415905,2.407934346330275,1.9171086582568808,4.0687356651376145
705,00:00:29.404,2.2505136659021407,2.5038345756880735,0.8932769495412844,3.3544294724770642
706,00:00:29.446,2.2981890290519877,2.2997419724770642,1.3791929472477065,3.2156321674311927
707,00:00:29.488,3.1845732989296636,2.942517201834862,2.26963876146789,4.341563933486238
708,00:00:29.529,8.18833620030581,7.725129013761468,6.490144782110092,10.349734805045872
709,00:00:29.571,7.41322629969419,7.298236811926605,5.599770642201835,9.341671444954128
710,00:00:29.613,9.685337824923549,9.380805619266056,7.126505160550459,12.548702694954128
711,00:00:29.655,7.62648126911315,7.529458142201835,5.916248566513762,9.433737098623853
712,00:00:29.696,8.254133218654435,8.082712155963304,6.563933486238532,10.115754013761467
713,00:00:29.738,7.270451070336391,6.826978211009174,5.99175745412844,8.99261754587156
714,00:00:29.780,7.559943616207952,7.521466456422019,5.840739678899083,9.317624713302752
715,00:00:29.821,7.820838111620795,7.625609231651376,6.168757167431193,9.668147935779816
716,00:00:29.863,7.369923069571866,7.148688360091743,6.022505733944954,8.9385751146789
717,00:00:29.905,7.292574541284403,6.844144208715596,6.216778956422019,8.816800458715596
718,00:00:29.947,8.390768348623853,7.832317947247707,7.298487672018348,10.041499426605505
719,00:00:29.988,8.12586009174312,7.959647362385321,6.571315940366972,9.846616972477063
720,00:00:30.030,8.32887758027523,7.844359231651376,7.4276089449541285,9.714664564220184
721,00:00:30.072,8.04760368883792,7.805045871559633,6.495126146788991,9.842639048165138
722,00:00:30.113,9.394674598623853,8.439184346330276,8.46864248853211,11.276196961009175
723,00:00:30.155,7.7541332186544345,7.203089162844036,6.783615252293578,9.275695240825687
724,00:00:30.197,8.865491207951072,8.673953555045872,7.450616399082569,10.471903669724771
725,00:00:30.239,8.662007836391437,7.864929759174312,7.60991255733945,10.511181192660551
726,00:00:30.280,8.856221330275229,7.714485378440367,8.561281536697248,10.292897075688073
727,00:00:30.322,9.707294055810399,8.168721330275229,9.45789134174312,11.495269495412844
728,00:00:30.364,9.734876720183488,8.9346688646789,9.006558199541285,11.263403096330276
729,00:00:30.405,8.104548929663608,7.260034403669724,7.541571100917431,9.51204128440367
730,00:00:30.447,9.118788226299694,8.408686926605505,8.214449541284404,10.733228211009175
731,00:00:30.489,9.017655772171254,8.645928899082568,7.803433199541284,10.603605217889909
732,00:00:30.530,8.290806574923549,7.77006880733945,7.637399655963303,9.46495126146789
733,00:00:30.572,8.973671636085626,8.708142201834862,8.056049311926605,10.156823394495413
734,00:00:30.614,8.525898318042813,7.889585722477064,7.823430332568807,9.864678899082568
735,00:00:30.656,8.412700688073395,7.958285550458716,7.997957282110092,9.281859231651376
736,00:00:30.697,10.918255447247708,10.211475057339449,9.323573681192661,13.21971760321101
737,00:00:30.739,10.464043386850152,9.179006594036696,10.283221043577981,11.92990252293578
738,00:00:30.781,8.674204415137615,7.429508314220183,8.655354071100918,9.937750860091743
739,00:00:30.822,9.244230217889909,8.393205275229358,9.032719323394495,10.306766055045872
740,00:00:30.864,10.160920775993885,8.573932052752294,10.018420298165138,11.89040997706422
741,00:00:30.906,8.82325114678899,7.761862098623853,8.88367259174312,9.82421875
742,00:00:30.948,8.901997324159021,8.030855791284404,8.58550745412844,10.08962872706422
743,00:00:30.989,9.349722859327217,7.9517990252293576,9.623100630733944,10.474268922018348
744,00:00:31.031,8.808737098623853,7.60546875,9.080920298165138,9.739822247706423
745,00:00:31.073,9.711534785932722,8.837084288990825,9.818771502293577,10.478748566513762
746,00:00:31.114,8.862994552752292,7.287270642201835,9.327479931192661,9.974233084862385
747,00:00:31.156,9.361023509174311,8.447892775229358,9.087836869266056,10.547340883027523
748,00:00:31.198,9.196853497706423,8.626827694954128,8.558342889908257,10.40538990825688
749,00:00:31.240,9.114905867737003,8.562105791284404,8.775551892201834,10.007059919724771
750,00:00:31.281,8.463087729357797,7.7848337155963305,8.635106077981652,8.969323394495413
751,00:00:31.323,9.075305810397554,8.564686066513762,8.91710865825688,9.744122706422019
752,00:00:31.365,8.93399990443425,8.107690653669724,8.80880877293578,9.885500286697248
753,00:00:31.406,10.60978115443425,9.683342889908257,10.829881020642201,11.316119552752294
754,00:00:31.448,8.658292717889909,8.056694380733944,8.602816800458715,9.315366972477063
755,00:00:31.490,8.677011659021407,7.960471616972477,9.138940653669724,8.931622706422019
756,00:00:31.531,10.220243214831804,9.192660550458715,10.085113245412844,11.382955848623853
757,00:00:31.573,9.124319094036698,8.228712729357799,9.337478497706423,9.806766055045872
758,00:00:31.615,3.4887351873088686,3.198143635321101,2.6211295871559632,4.646932339449541
759,00:00:31.657,3.263164181957187,3.0614607224770642,2.414420871559633,4.313610951834862
760,00:00:31.698,2.82823251146789,2.9800387041284404,1.832998853211009,3.67165997706422
761,00:00:31.740,2.150671349388379,1.880554759174312,1.857726490825688,2.713732798165138
762,00:00:31.782,3.3697438837920486,3.198286983944954,2.5391341743119265,4.371810493119266
763,00:00:31.823,2.6785407110091746,2.8307411123853212,1.6542072821100917,3.55067373853211
764,00:00:31.865,2.4082449350152904,2.420764048165138,1.4807912844036697,3.3231794724770642
765,00:00:31.907,2.213888092507645,2.5012901376146788,1.2478139334862386,2.892560206422018
766,00:00:31.949,2.1664158065749235,1.537987385321101,2.3909116972477062,2.5703483371559632
767,00:00:31.990,2.34639000382263,2.016485091743119,1.9569954128440368,3.065689506880734
768,00:00:32.032,3.2024679854740064,3.0028669724770642,2.29698251146789,4.307554472477064
769,00:00:32.074,3.3873638188073394,2.8632454128440368,3.0255518922018347,4.273294151376147
770,00:00:32.115,1.9816155389908257,1.3605934633027523,2.184418004587156,2.399835149082569
771,00:00:32.157,2.514525993883792,2.378081995412844,1.6938431766055047,3.4716528096330275
772,00:00:32.199,3.3031345565749235,2.529243119266055,3.055153383027523,4.325007167431193
773,00:00:32.241,2.315546158256881,1.95713876146789,1.7594251720183487,3.2300745412844036
774,00:00:32.282,1.6349149464831807,1.3697677752293578,1.4857009747706422,2.0492760894495414
775,00:00:32.324,3.1912629013761467,2.589234518348624,2.78146502293578,4.203089162844036
776,00:00:32.366,3.2928134556574924,2.573752866972477,3.1022075688073394,4.20247993119266
777,00:00:32.407,2.09331995412844,1.5756880733944953,2.00759747706422,2.6966743119266057
778,00:00:32.449,3.1064482989296636,2.4917574541284404,2.8689076834862384,3.958679759174312
779,00:00:32.491,2.4042311735474002,2.4038489105504586,1.7321530963302751,3.076691513761468
780,00:00:32.532,2.3603545489296636,2.2959790711009176,1.4941227064220184,3.290961869266055
781,00:00:32.574,1.7196100917431192,1.6219538417431192,1.0685923165137614,2.468284116972477
782,00:00:32.616,1.610915997706422,1.377938646788991,1.1770355504587156,2.2777737958715596
783,00:00:32.658,7.081684824159022,5.715560493119266,7.458536410550459,8.070957568807339
784,00:00:32.699,7.792801509938838,6.78504873853211,7.673989392201835,8.919366399082568
785,00:00:32.741,7.135273318042813,5.885894495412844,7.358514908256881,8.161410550458715
786,00:00:32.783,6.270164373088686,5.314220183486238,6.46473623853211,7.031536697247707
787,00:00:32.824,7.583058581804281,6.537879873853211,7.737385321100917,8.473910550458715
788,00:00:32.866,6.98098241590214,6.399512614678899,6.318628153669724,8.224806479357799
789,00:00:32.908,7.471294438073396,6.510177752293578,7.26942373853211,8.634281823394495
790,00:00:32.950,7.16457616590214,6.40560493119266,7.380053038990826,7.708070527522936
791,00:00:32.991,7.263701739296636,6.963804472477064,6.446136754587156,8.381163990825687
792,00:00:33.033,8.551426318807339,8.149369266055047,8.270068807339449,9.234840883027523
793,00:00:33.075,6.70398509174312,6.182984518348624,6.483371559633028,7.445599197247707
794,00:00:33.116,7.4965715787461775,6.425530389908257,7.562141628440367,8.502042717889909
795,00:00:33.158,7.012578841743118,6.0625716743119265,7.6348910550458715,7.34027379587156
796,00:00:33.200,9.157814889143731,8.634676032110091,7.579988532110092,11.25878010321101
797,00:00:33.242,7.62734136085627,6.288596616972477,8.408794438073395,8.184633027522937
798,00:00:33.283,8.471831995412844,7.622778096330276,8.003297018348624,9.789420871559633
799,00:00:33.325,6.4757382454128445,5.712478497706422,6.274225917431193,7.440510321100917
800,00:00:33.367,6.904374522171254,5.855432912844036,7.1175100344036695,7.740180619266055
801,00:00:33.408,8.021478402140673,7.266628440366972,7.479250286697248,9.318556479357799
802,00:00:33.450,6.4260082186544345,5.77354501146789,5.96538130733945,7.539098337155964
803,00:00:33.492,7.26710626911315,6.255913130733945,7.165997706422019,8.379407970183486
804,00:00:33.533,7.678098719418961,6.952121559633028,7.376397649082569,8.705776949541285
805,00:00:33.575,6.329032874617737,5.442015481651376,6.892846903669724,6.65223623853211
806,00:00:33.617,8.0127938646789,7.6673953555045875,7.256307339449541,9.114678899082568
807,00:00:33.659,6.985235091743118,6.797125860091743,6.083715596330276,8.074863818807339
808,00:00:33.700,7.572546349388379,6.812750860091743,7.331852064220183,8.57303612385321
809,00:00:33.742,7.421313551223243,6.6094466743119265,7.2718606651376145,8.382633314220184
810,00:00:33.784,6.3997156918960245,5.7054544151376145,6.499139908256881,6.994552752293578
811,00:00:33.825,7.154673165137614,6.245484518348624,7.116470756880734,8.102064220183486
812,00:00:33.867,7.829618214831804,7.196136754587156,7.344359231651376,8.94835865825688
813,00:00:33.909,7.3245412844036695,6.499032396788991,7.111274369266055,8.363317087155963
814,00:00:33.951,6.989511659021407,6.353676892201835,6.585471616972477,8.029386467889909
815,00:00:33.992,7.926235187308868,7.213051892201835,7.606758887614679,8.958894782110091
816,00:00:34.034,7.335973337155963,6.540746846330276,7.1419509747706424,8.325222190366972
817,00:00:34.076,6.553242068042813,5.712084288990826,6.478927752293578,7.468714162844036
818,00:00:34.117,74.94970852446484,62.732905676605505,80.51523079128441,81.60098910550458
819,00:00:34.159,4.62976634174312,4.203411697247707,2.044115538990826,7.641771788990826
820,00:00:34.201,2.965010990061162,2.5827121559633026,1.298057626146789,5.014263188073395
821,00:00:34.243,2.749725248470948,2.6192660550458715,1.1725559059633028,4.4573537844036695
822,00:00:34.284,2.3583954510703364,2.1981794724770642,1.093033256880734,3.783973623853211
823,00:00:34.326,3.793888570336391,3.875716743119266,1.7142345183486238,5.791714449541284
824,00:00:34.368,3.2633075305810397,3.1857081422018347,1.2364177178899083,5.367796731651376
825,00:00:34.409,3.636862098623853,3.5311783256880735,1.279458142201835,6.099949827981652
826,00:00:34.451,3.7647649082568804,3.8223552178899083,1.5251935206422018,5.946745986238532
827,00:00:34.493,4.537413990825688,4.5546158256880735,1.8266915137614679,7.230934633027523
828,00:00:34.534,4.313383983180429,4.2987026949541285,1.6825903096330275,6.9588589449541285
829,00:00:34.576,4.379192947247707,4.3140768348623855,1.704522649082569,7.118979357798165
830,00:00:34.618,4.118429854740062,3.956314506880734,1.6537772362385321,6.745197821100917
831,00:00:34.660,4.75643874235474,4.716241399082569,1.866470756880734,7.686604071100917
832,00:00:34.701,5.254025707186544,5.492904243119266,1.9638403096330275,8.305332568807339
833,00:00:34.743,4.479357798165138,4.423738532110092,1.625716743119266,7.388618119266055
834,00:00:34.785,4.3871965787461775,4.129085435779817,1.717782396788991,7.314721903669724
835,00:00:34.826,4.673344323394495,4.454056766055046,1.8274440940366972,7.738532110091743
836,00:00:34.868,4.580621655198777,4.297806766055046,1.7352709288990826,7.708787270642202
837,00:00:34.910,4.285562404434251,4.346724483944954,1.5535765481651376,6.95638618119266
838,00:00:34.952,4.31597620412844,4.233658256880734,1.7951189793577982,6.919151376146789
839,00:00:34.993,3.9120197821100917,3.8374426605504586,1.5288130733944953,6.369803612385321
840,00:00:35.035,3.330394686544342,3.2539779243119265,1.389800745412844,5.347405389908257
841,00:00:35.077,3.41004873853211,3.1950258027522938,1.5399584288990826,5.495161983944954
842,00:00:35.118,2.5408065749235473,2.3218176605504586,1.2186783256880733,4.08192373853211
843,00:00:35.160,3.10123996559633,3.131486525229358,1.33984375,4.832389621559633
844,00:00:35.202,3.8201213685015287,3.6906178325688073,1.589019495412844,6.180726777522936
845,00:00:35.244,3.4822247706422016,3.4845183486238533,1.5260177752293578,5.436138188073395
846,00:00:35.285,3.5358849388379205,3.552788130733945,1.696029243119266,5.35883744266055
847,00:00:35.327,3.377723623853211,3.6703698394495414,1.5468033256880733,4.915997706422019
848,00:00:35.369,4.216683390672784,4.686747419724771,1.6557482798165137,6.307554472477064
849,00:00:35.410,3.4710435779816513,3.634496846330275,1.6763188073394495,5.102315080275229
850,00:00:35.452,2.9932745603975532,3.293327121559633,1.294868119266055,4.391628440366972
851,00:00:35.494,3.7194547974006116,3.970506020642202,1.5452623279816513,5.642596043577981
852,00:00:35.535,5.240347859327217,5.61371129587156,2.1151447821100917,7.9921875
853,00:00:35.577,6.41249761085627,6.631916571100917,2.62077121559633,9.98480504587156
854,00:00:35.619,7.290495986238532,7.235557626146789,3.217603211009174,11.418327121559633
855,00:00:35.661,6.823955944189602,6.627150229357798,2.9671731651376145,10.877544438073395
856,00:00:35.702,9.351251911314984,9.984733371559633,3.497419724770642,14.57160263761468
857,00:00:35.744,5.988484327217125,5.405031536697248,2.632310779816514,9.928110665137615
858,00:00:35.786,5.338505829510704,4.974053899082569,2.1927680619266057,8.848695527522937
859,00:00:35.827,4.7663536888379205,4.569452408256881,1.8232869839449541,7.9063216743119265
860,00:00:35.869,5.097907110091743,5.158758600917431,2.0251576834862384,8.10980504587156
861,00:00:35.911,3.942254396024465,3.9749856651376145,1.37098623853211,6.4807912844036695
862,00:00:35.953,4.073418386850153,4.090918864678899,1.557196100917431,6.5721401949541285
863,00:00:35.994,3.77376003440367,3.8447176032110093,1.3348265481651376,6.141735951834862
864,00:00:36.036,4.85029625382263,4.572749426605505,1.852028383027523,8.126110951834862
865,00:00:36.078,4.107654816513762,3.997491399082569,1.5856508027522935,6.739822247706422
866,00:00:36.119,4.3917478975535165,4.040352637614679,1.9076118119266054,7.227279243119266
867,00:00:36.161,4.634508792048929,4.606579701834862,1.7984876720183487,7.498459002293578
868,00:00:36.203,5.102052274464832,4.939435206422019,2.032790997706422,8.333930619266056
869,00:00:36.245,5.000513665902141,5.130769782110092,1.9400444380733946,7.930726777522936
870,00:00:36.286,4.965966647553517,4.658973623853211,2.2556264334862384,7.983299885321101
871,00:00:36.328,4.045740156727828,3.970075974770642,1.7622563073394495,6.404888188073395
872,00:00:36.370,4.170059250764526,4.202085722477064,1.6932339449541285,6.6148580848623855
873,00:00:36.411,3.154278956422018,3.213087729357798,1.2888474770642202,4.960901662844036
874,00:00:36.453,3.6406011085626915,3.51182626146789,1.5564076834862386,5.853569380733945
875,00:00:36.495,3.1274966551987764,3.370233658256881,1.2641915137614679,4.748064793577981
876,00:00:36.536,61.908830275229356,48.53795154816514,78.7055619266055,58.48297735091743
877,00:00:36.578,9.215046827217126,5.529458142201835,9.978246846330276,12.137435493119266
878,00:00:36.620,9.576906536697248,5.716599770642202,11.028813073394495,11.985306766055047
879,00:00:36.662,9.278323298929664,5.414349197247707,10.843355791284404,11.57726490825688
880,00:00:36.703,9.184525516055045,5.867689220183486,10.000788417431192,11.685098910550458
881,00:00:36.745,9.962167909021408,7.219215883027523,9.567768061926605,13.099519782110091
882,00:00:36.787,9.642978306574923,6.352279243119266,9.732224770642201,12.844430905963304
883,00:00:36.828,10.435158639143731,6.858586582568807,11.255698107798166,13.19119122706422
884,00:00:36.870,11.086487003058105,7.303684059633028,11.115610665137615,14.84016628440367
885,00:00:36.912,10.681539086391439,7.520570527522936,9.954594323394495,14.56945240825688
886,00:00:36.954,10.292287844036698,6.808414564220183,10.985808486238533,13.082640481651376
887,00:00:36.995,9.576631785168196,6.129157110091743,10.016771788990825,12.583966456422019
888,00:00:37.037,9.500203077217124,6.052393922018348,10.274333428899082,12.173881880733944
889,00:00:37.079,11.52804854740061,8.361955275229358,10.117474197247706,16.10471616972477
890,00:00:37.120,10.348122133027523,7.296731651376147,9.786768922018348,13.960865825688073
891,00:00:37.162,3.8215668004587156,2.907934346330275,1.8846760321100917,6.67209002293578
892,00:00:37.204,3.386049789755351,2.4368549311926606,2.256486525229358,5.464807912844036
893,00:00:37.246,3.852852637614679,3.178970756880734,1.922233371559633,6.4573537844036695
894,00:00:37.287,2.932709766819572,2.559453841743119,1.4445599197247707,4.794115538990826
895,00:00:37.329,3.575998662079511,3.1870699541284404,1.5178469036697249,6.023079128440367
896,00:00:37.371,4.976813360091744,3.9566012041284404,2.9705418577981653,8.003297018348624
897,00:00:37.412,2.9839927370030583,2.559776376146789,1.5781966743119267,4.814005160550459
898,00:00:37.454,2.2295011467889907,1.8397720756880733,1.3755017201834863,3.473229644495413
899,00:00:37.496,2.6243071483180427,1.9336654243119267,2.006701548165138,3.9325544724770642
900,00:00:37.537,2.431694380733945,1.7171373279816513,1.731758887614679,3.8461869266055047
901,00:00:37.579,2.29824875764526,1.8207067087155964,1.49620126146789,3.5778383027522938
902,00:00:37.621,2.3240395642201834,1.565689506880734,1.983658256880734,3.4227709288990824
903,00:00:37.663,3.0123638188073394,2.0913130733944953,2.315008600917431,4.630769782110092
904,00:00:37.704,3.12456995412844,2.9663130733944953,1.4767775229357798,4.930619266055046
905,00:00:37.746,2.680213111620795,2.305260894495413,1.459754873853211,4.275623566513762
906,00:00:37.788,2.875250860091743,2.174347763761468,2.303289850917431,4.1481149655963305
907,00:00:37.829,3.0231508027522938,2.0859016628440368,2.364607224770642,4.618943520642202
908,00:00:37.871,2.3148533065749235,1.917252006880734,1.4663489105504588,3.560959002293578
909,00:00:37.913,2.9320288608562692,2.332532970183486,1.89832998853211,4.565223623853211
910,00:00:37.955,2.9842197056574924,2.0246559633027523,2.4773509174311927,4.450652236238532
911,00:00:37.996,3.415089831804281,2.577014048165138,2.075293864678899,5.592961582568807
912,00:00:38.038,2.953292240061162,2.486059346330275,1.7363460435779816,4.637471330275229
913,00:00:38.080,3.0112050840978593,2.4929400802752295,1.5549741972477065,4.9857009747706424
914,00:00:38.121,2.4618931574923546,1.8131809059633028,1.861632740825688,3.7108658256880735
915,00:00:38.163,2.8474651185015287,2.2765911697247705,1.5204271788990826,4.745377006880734
916,00:00:38.205,5.62066370412844,4.821566800458716,2.754407970183486,9.28601634174312
917,00:00:38.247,2.971557243883792,2.1784690366972477,1.7450903096330275,4.991112385321101
918,00:00:38.288,2.903371081804281,2.492760894495413,1.538489105504587,4.678863245412844
919,00:00:38.330,2.5864392201834865,1.8106723050458715,2.083572247706422,3.8650731077981653
920,00:00:38.372,2.3475965214067283,1.613747133027523,1.7336224197247707,3.69542001146789
921,00:00:38.413,2.1447940558103977,1.547340883027523,1.4499713302752293,3.4370699541284404
922,00:00:38.455,2.402510990061162,1.3833500573394495,2.3997276376146788,3.424455275229358
923,00:00:38.497,2.6017058486238533,1.9312643348623852,1.709539850917431,4.164313360091743
924,00:00:38.538,3.3557076643730888,2.521753153669725,2.444201548165138,5.101168291284404
925,00:00:38.580,2.3286386659021407,1.5801677178899083,1.993836009174312,3.411912270642202
926,00:00:38.622,2.0754252675840976,1.390159116972477,1.7839377866972477,3.052178899082569
927,00:00:38.664,3.01953125,2.4802895642201834,1.6839879587155964,4.89431622706422
928,00:00:38.705,3.6385106077981653,3.396538130733945,1.7265625,5.79243119266055
929,00:00:38.747,2.8047352828746184,2.2018706995412844,2.1216313073394497,4.090703841743119
930,00:00:38.789,2.4183390672782874,1.6184059633027523,2.241614105504587,3.394997133027523
931,00:00:38.830,3.341874522171254,2.6778598050458715,2.165961869266055,5.181801892201835
932,00:00:38.872,3.534690366972477,2.693413130733945,2.5682339449541285,5.3424240252293576
933,00:00:38.914,2.85948251146789,2.3099555619266057,1.5926390481651376,4.6758529243119265
934,00:00:38.956,2.4421110474006116,1.8386252866972477,1.7019065366972477,3.7858013188073394
935,00:00:38.997,3.732738436544343,2.8522434059633026,2.621810493119266,5.724161410550459
936,00:00:39.039,2.860306766055046,1.9459575688073394,2.328734231651376,4.306228497706422
937,00:00:39.081,2.6388809250764527,1.7487815366972477,2.241936639908257,3.9259245986238533
938,00:00:39.122,2.5009676032110093,1.6724842316513762,2.022864105504587,3.8075544724770642
939,00:00:39.164,1.8952718845565748,1.38270498853211,1.4566370412844036,2.846473623853211
940,00:00:39.206,2.1678492928134556,1.4731579701834863,1.5734661697247707,3.45692373853211
941,00:00:39.248,2.443281727828746,1.563216743119266,2.2158830275229358,3.5507454128440368
942,00:00:39.289,2.141293960244649,1.3283041857798166,2.1120269495412844,2.983550745412844
943,00:00:39.331,2.800434824159021,2.255303899082569,1.692122993119266,4.453877580275229
944,00:00:39.373,2.527510990061162,1.9927250573394495,1.659582855504587,3.9302250573394497
945,00:00:39.414,3.866303516819572,3.437249139908257,2.034009461009174,6.127651949541284
946,00:00:39.456,2.546349388379205,2.01594753440367,1.5741470756880733,4.0489535550458715
947,00:00:39.498,2.5998662079510706,2.0790926032110093,1.7043434633027523,4.01616255733945
948,00:00:39.539,3.0521788990825685,2.1991470756880735,2.06629873853211,4.891090883027523
949,00:00:39.581,2.4249331039755355,1.8899799311926606,1.6167574541284404,3.7680619266055047
950,00:00:39.623,3.164313360091743,1.8081637041284404,3.1458930619266057,4.538883314220183
951,00:00:39.665,2.7543124044342506,1.8840668004587156,2.263259747706422,4.1156106651376145
952,00:00:39.706,2.905497419724771,2.006665711009174,2.482368119266055,4.227458428899083
953,00:00:39.748,2.444894399847095,1.5069524082568808,2.2359518348623855,3.591778956422018
954,00:00:39.790,2.5579247897553516,1.5932124426605505,2.324577121559633,3.7559848050458715
955,00:00:39.831,2.2797806766055047,1.5346186926605505,1.7730074541284404,3.531715883027523
956,00:00:39.873,2.119134652140673,1.511145355504587,1.5172376720183487,3.3290209288990824
957,00:00:39.915,2.10525372706422,1.4952336582568808,1.644889621559633,3.1756379013761467
958,00:00:39.957,1.9474149464831807,1.4049956995412844,1.4335579128440368,3.00369122706422
959,00:00:39.998,2.392500477828746,1.677895642201835,1.8410622133027523,3.6585435779816513
960,00:00:40.040,2.6262184633027523,1.9397935779816513,2.0363747133027523,3.9024870986238533
